,iso_code,location,date,total_cases,total_deaths,stringency_index,population,Region,Area (sq. mi.),KEYCODE&DATE,DATE,European Union,European Single Market,Week_Num,Month,day,Dates,Cases_x_Area,Cases_x_Pop,Cumulative Deaths_%_Cases,PopMi2,Stringency_Indexed,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_L4_L5
1187,CYM,Cayman Islands,2020-04-08,45.0,1.0,90.74,65720,LATIN AMER. & CARIB,262.0,CYM2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.2,0.0,0.0,250.8,5.0,All_Others,31.0,0.0,True
1188,CYM,Cayman Islands,2020-04-15,54.0,1.0,90.74,65720,LATIN AMER. & CARIB,262.0,CYM2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.2,0.0,0.0,250.8,5.0,All_Others,9.0,0.0,True
1189,CYM,Cayman Islands,2020-04-22,66.0,1.0,94.44,65720,LATIN AMER. & CARIB,262.0,CYM2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.3,0.0,0.0,250.8,5.0,All_Others,12.0,0.0,True
1190,CYM,Cayman Islands,2020-04-29,70.0,1.0,94.44,65720,LATIN AMER. & CARIB,262.0,CYM2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.3,0.0,0.0,250.8,5.0,All_Others,4.0,0.0,True
1191,CYM,Cayman Islands,2020-05-06,75.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.3,0.0,0.0,250.8,4.0,All_Others,5.0,0.0,True
1192,CYM,Cayman Islands,2020-05-13,85.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.3,0.0,0.0,250.8,4.0,All_Others,10.0,0.0,True
1193,CYM,Cayman Islands,2020-05-20,111.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.4,0.0,0.0,250.8,4.0,All_Others,26.0,0.0,True
1194,CYM,Cayman Islands,2020-05-27,137.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.5,0.0,0.0,250.8,4.0,All_Others,26.0,0.0,True
1195,CYM,Cayman Islands,2020-06-03,151.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.6,0.0,0.0,250.8,4.0,All_Others,14.0,0.0,True
1196,CYM,Cayman Islands,2020-06-10,176.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.7,0.0,0.0,250.8,4.0,All_Others,25.0,0.0,True
1197,CYM,Cayman Islands,2020-06-17,193.0,1.0,77.31,65720,LATIN AMER. & CARIB,262.0,CYM2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.7,0.0,0.0,250.8,4.0,All_Others,17.0,0.0,True
1221,CAF,Central African Republic,2020-05-13,179.0,,75.93,4829764,SUB-SAHARAN AFRICA,622984.0,CAF2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,,7.8,4.0,All_Others,85.0,,True
1222,CAF,Central African Republic,2020-05-20,411.0,,75.93,4829764,SUB-SAHARAN AFRICA,622984.0,CAF2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,,7.8,4.0,All_Others,232.0,,True
1223,CAF,Central African Republic,2020-05-27,671.0,1.0,75.93,4829764,SUB-SAHARAN AFRICA,622984.0,CAF2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,7.8,4.0,All_Others,260.0,,True
1224,CAF,Central African Republic,2020-06-03,1173.0,4.0,75.93,4829764,SUB-SAHARAN AFRICA,622984.0,CAF2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,7.8,4.0,All_Others,502.0,3.0,True
1225,CAF,Central African Republic,2020-06-10,1888.0,5.0,75.93,4829764,SUB-SAHARAN AFRICA,622984.0,CAF2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.0,7.8,4.0,All_Others,715.0,1.0,True
1245,TCD,Chad,2020-04-15,23.0,,88.89,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,,12.8,4.0,All_Others,14.0,,True
1246,TCD,Chad,2020-04-22,34.0,,88.89,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,,12.8,4.0,All_Others,11.0,,True
1247,TCD,Chad,2020-04-29,52.0,2.0,88.89,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,12.8,4.0,All_Others,18.0,,True
1248,TCD,Chad,2020-05-06,170.0,17.0,88.89,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.1,12.8,4.0,All_Others,118.0,15.0,True
1249,TCD,Chad,2020-05-13,357.0,40.0,87.04,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.1,12.8,4.0,All_Others,187.0,23.0,True
1250,TCD,Chad,2020-05-20,545.0,56.0,74.07,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.1,12.8,4.0,All_Others,188.0,16.0,True
1251,TCD,Chad,2020-05-27,700.0,62.0,74.07,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.1,12.8,4.0,All_Others,155.0,6.0,True
1252,TCD,Chad,2020-06-03,803.0,66.0,74.07,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.1,12.8,4.0,All_Others,103.0,4.0,True
1253,TCD,Chad,2020-06-10,844.0,71.0,74.07,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.1,12.8,4.0,All_Others,41.0,5.0,True
1254,TCD,Chad,2020-06-17,853.0,74.0,74.07,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.1,12.8,4.0,All_Others,9.0,3.0,True
1255,TCD,Chad,2020-06-24,860.0,74.0,74.07,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.1,12.8,4.0,All_Others,7.0,0.0,True
1260,TCD,Chad,2020-07-29,926.0,75.0,70.37,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.0,0.0,0.1,12.8,4.0,All_Others,37.0,0.0,True
1268,TCD,Chad,2020-09-23,1155.0,81.0,73.15,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,0.0,0.0,0.1,12.8,4.0,All_Others,68.0,0.0,True
1269,TCD,Chad,2020-09-30,1193.0,85.0,76.85,16425859,SUB-SAHARAN AFRICA,1284000.0,TCD2020-09-30,2020-09-30,Member,Member,39,Sep,Wednesday,20200930,0.0,0.0,0.1,12.8,4.0,All_Others,38.0,4.0,True
1273,CHL,Chile,2020-03-25,922.0,2.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,25.3,4.0,All_Others,721.0,,True
1274,CHL,Chile,2020-04-01,2738.0,12.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,25.3,4.0,All_Others,1816.0,10.0,True
1275,CHL,Chile,2020-04-08,5116.0,43.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,25.3,4.0,All_Others,2378.0,31.0,True
1276,CHL,Chile,2020-04-15,7917.0,92.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,25.3,4.0,All_Others,2801.0,49.0,True
1277,CHL,Chile,2020-04-22,10832.0,147.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,25.3,4.0,All_Others,2915.0,55.0,True
1278,CHL,Chile,2020-04-29,14365.0,207.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,25.3,4.0,All_Others,3533.0,60.0,True
1279,CHL,Chile,2020-05-06,22016.0,275.0,73.15,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,25.3,4.0,All_Others,7651.0,68.0,True
1280,CHL,Chile,2020-05-13,31721.0,335.0,75.93,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,25.3,4.0,All_Others,9705.0,60.0,True
1281,CHL,Chile,2020-05-20,49579.0,509.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.1,0.0,0.0,25.3,4.0,All_Others,17858.0,174.0,True
1282,CHL,Chile,2020-05-27,77961.0,806.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.1,0.0,0.0,25.3,4.0,All_Others,28382.0,297.0,True
1283,CHL,Chile,2020-06-03,108686.0,1188.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.1,0.0,0.0,25.3,4.0,All_Others,30725.0,382.0,True
1284,CHL,Chile,2020-06-10,142759.0,2283.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.2,0.0,0.0,25.3,4.0,All_Others,34073.0,1095.0,True
1285,CHL,Chile,2020-06-17,184449.0,3383.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.2,0.0,0.0,25.3,4.0,All_Others,41690.0,1100.0,True
1286,CHL,Chile,2020-06-24,250767.0,4505.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.3,0.0,0.0,25.3,4.0,All_Others,66318.0,1122.0,True
1287,CHL,Chile,2020-07-01,279393.0,5688.0,78.24,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.4,0.0,0.0,25.3,4.0,All_Others,28626.0,1183.0,True
1288,CHL,Chile,2020-07-08,301019.0,6434.0,89.35,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.4,0.0,0.0,25.3,4.0,All_Others,21626.0,746.0,True
1289,CHL,Chile,2020-07-15,319493.0,7069.0,89.35,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.4,0.0,0.0,25.3,4.0,All_Others,18474.0,635.0,True
1290,CHL,Chile,2020-07-22,334683.0,8677.0,86.57,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.4,0.0,0.0,25.3,4.0,All_Others,15190.0,1608.0,True
1291,CHL,Chile,2020-07-29,349800.0,9240.0,86.57,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.5,0.0,0.0,25.3,4.0,All_Others,15117.0,563.0,True
1292,CHL,Chile,2020-08-05,362962.0,9745.0,89.35,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.5,0.0,0.0,25.3,4.0,All_Others,13162.0,505.0,True
1293,CHL,Chile,2020-08-12,376616.0,10178.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.5,0.0,0.0,25.3,4.0,All_Others,13654.0,433.0,True
1294,CHL,Chile,2020-08-19,388855.0,10546.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.5,0.0,0.0,25.3,4.0,All_Others,12239.0,368.0,True
1295,CHL,Chile,2020-08-26,400985.0,10958.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.5,0.0,0.0,25.3,4.0,All_Others,12130.0,412.0,True
1296,CHL,Chile,2020-09-02,413145.0,11321.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.5,0.0,0.0,25.3,4.0,All_Others,12160.0,363.0,True
1297,CHL,Chile,2020-09-09,425541.0,11682.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,0.6,0.0,0.0,25.3,4.0,All_Others,12396.0,361.0,True
1298,CHL,Chile,2020-09-16,437983.0,12040.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,0.6,0.0,0.0,25.3,4.0,All_Others,12442.0,358.0,True
1299,CHL,Chile,2020-09-23,448523.0,12321.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,0.6,0.0,0.0,25.3,4.0,All_Others,10540.0,281.0,True
1300,CHL,Chile,2020-09-30,461300.0,12725.0,83.8,19116209,LATIN AMER. & CARIB,756950.0,CHL2020-09-30,2020-09-30,Member,Member,39,Sep,Wednesday,20200930,0.6,0.0,0.0,25.3,4.0,All_Others,12777.0,404.0,True
1305,CHN,China,2020-02-05,24320.0,492.0,77.31,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-02-05,2020-02-05,Member,Member,5,Feb,Wednesday,20200205,0.0,0.0,0.0,150.0,4.0,BRICS,18326.0,360.0,True
1306,CHN,China,2020-02-12,44724.0,1114.0,75.46,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-02-12,2020-02-12,Member,Member,6,Feb,Wednesday,20200212,0.0,0.0,0.0,150.0,4.0,BRICS,20404.0,622.0,True
1307,CHN,China,2020-02-19,74258.0,2008.0,75.46,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-02-19,2020-02-19,Member,Member,7,Feb,Wednesday,20200219,0.0,0.0,0.0,150.0,4.0,BRICS,29534.0,894.0,True
1308,CHN,China,2020-02-26,78159.0,2717.0,81.02,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-02-26,2020-02-26,Member,Member,8,Feb,Wednesday,20200226,0.0,0.0,0.0,150.0,4.0,BRICS,3901.0,709.0,True
1309,CHN,China,2020-03-04,80380.0,2983.0,81.02,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-03-04,2020-03-04,Member,Member,9,Mar,Wednesday,20200304,0.0,0.0,0.0,150.0,4.0,BRICS,2221.0,266.0,True
1310,CHN,China,2020-03-11,80908.0,3161.0,81.02,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-03-11,2020-03-11,Member,Member,10,Mar,Wednesday,20200311,0.0,0.0,0.0,150.0,4.0,BRICS,528.0,178.0,True
1311,CHN,China,2020-03-18,81086.0,3241.0,79.17,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,150.0,4.0,BRICS,178.0,80.0,True
1312,CHN,China,2020-03-25,81631.0,3285.0,79.17,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,150.0,4.0,BRICS,545.0,44.0,True
1313,CHN,China,2020-04-01,82295.0,3310.0,73.61,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,150.0,4.0,BRICS,664.0,25.0,True
1319,CHN,China,2020-05-13,84018.0,4637.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.1,150.0,4.0,BRICS,50.0,0.0,True
1320,CHN,China,2020-05-20,84065.0,4638.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.1,150.0,4.0,BRICS,47.0,1.0,True
1321,CHN,China,2020-05-27,84103.0,4638.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.1,150.0,4.0,BRICS,38.0,0.0,True
1322,CHN,China,2020-06-03,84159.0,4638.0,78.24,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.1,150.0,4.0,BRICS,56.0,0.0,True
1323,CHN,China,2020-06-10,84198.0,4638.0,78.24,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.1,150.0,4.0,BRICS,39.0,0.0,True
1324,CHN,China,2020-06-17,84422.0,4638.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.1,150.0,4.0,BRICS,224.0,0.0,True
1325,CHN,China,2020-06-24,84653.0,4640.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.1,150.0,4.0,BRICS,231.0,2.0,True
1326,CHN,China,2020-07-01,84785.0,4641.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.0,0.0,0.1,150.0,4.0,BRICS,132.0,1.0,True
1327,CHN,China,2020-07-08,84917.0,4641.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.0,0.0,0.1,150.0,4.0,BRICS,132.0,0.0,True
1328,CHN,China,2020-07-15,85226.0,4642.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.0,0.0,0.1,150.0,4.0,BRICS,309.0,1.0,True
1329,CHN,China,2020-07-22,85771.0,4648.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.0,0.0,0.1,150.0,4.0,BRICS,545.0,6.0,True
1330,CHN,China,2020-07-29,86990.0,4657.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.0,0.0,0.1,150.0,4.0,BRICS,1219.0,9.0,True
1331,CHN,China,2020-08-05,88206.0,4676.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.0,0.0,0.1,150.0,4.0,BRICS,1216.0,19.0,True
1332,CHN,China,2020-08-12,88964.0,4693.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.0,0.0,0.1,150.0,4.0,BRICS,758.0,17.0,True
1333,CHN,China,2020-08-19,89494.0,4705.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.0,0.0,0.1,150.0,4.0,BRICS,530.0,12.0,True
1334,CHN,China,2020-08-26,89752.0,4712.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.0,0.0,0.1,150.0,4.0,BRICS,258.0,7.0,True
1335,CHN,China,2020-09-02,89934.0,4724.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.0,0.0,0.1,150.0,4.0,BRICS,182.0,12.0,True
1336,CHN,China,2020-09-09,90087.0,4733.0,78.24,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,0.0,0.0,0.1,150.0,4.0,BRICS,153.0,9.0,True
1337,CHN,China,2020-09-16,90243.0,4736.0,81.94,1439323774,ASIA (EX. NEAR EAST),9596960.0,CHN2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,0.0,0.0,0.1,150.0,4.0,BRICS,156.0,3.0,True
1342,COL,Colombia,2020-03-25,378.0,3.0,87.96,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,44.7,4.0,All_Others,313.0,,True
1343,COL,Colombia,2020-04-01,906.0,16.0,87.96,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,44.7,4.0,All_Others,528.0,13.0,True
1344,COL,Colombia,2020-04-08,1780.0,50.0,87.96,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,44.7,4.0,All_Others,874.0,34.0,True
1345,COL,Colombia,2020-04-15,2979.0,127.0,84.26,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,44.7,4.0,All_Others,1199.0,77.0,True
1346,COL,Colombia,2020-04-22,4149.0,196.0,84.26,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,44.7,4.0,All_Others,1170.0,69.0,True
1347,COL,Colombia,2020-04-29,5949.0,269.0,90.74,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,44.7,5.0,All_Others,1800.0,73.0,True
1348,COL,Colombia,2020-05-06,8613.0,378.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,44.7,4.0,All_Others,2664.0,109.0,True
1349,COL,Colombia,2020-05-13,12272.0,493.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,44.7,4.0,All_Others,3659.0,115.0,True
1350,COL,Colombia,2020-05-20,16935.0,613.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,44.7,4.0,All_Others,4663.0,120.0,True
1351,COL,Colombia,2020-05-27,23003.0,776.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,44.7,4.0,All_Others,6068.0,163.0,True
1352,COL,Colombia,2020-06-03,31833.0,1009.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,44.7,4.0,All_Others,8830.0,233.0,True
1353,COL,Colombia,2020-06-10,42078.0,1372.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.0,44.7,4.0,All_Others,10245.0,363.0,True
1354,COL,Colombia,2020-06-17,54931.0,1801.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.0,44.7,4.0,All_Others,12853.0,429.0,True
1355,COL,Colombia,2020-06-24,73572.0,2404.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.1,0.0,0.0,44.7,4.0,All_Others,18641.0,603.0,True
1356,COL,Colombia,2020-07-01,97846.0,3334.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.1,0.0,0.0,44.7,4.0,All_Others,24274.0,930.0,True
1357,COL,Colombia,2020-07-08,124494.0,4359.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.1,0.0,0.0,44.7,4.0,All_Others,26648.0,1025.0,True
1358,COL,Colombia,2020-07-15,159898.0,5625.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.1,0.0,0.0,44.7,4.0,All_Others,35404.0,1266.0,True
1359,COL,Colombia,2020-07-22,211038.0,7166.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.2,0.0,0.0,44.7,4.0,All_Others,51140.0,1541.0,True
1360,COL,Colombia,2020-07-29,267385.0,9074.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.2,0.0,0.0,44.7,4.0,All_Others,56347.0,1908.0,True
1361,COL,Colombia,2020-08-05,334979.0,11315.0,87.04,50882884,LATIN AMER. & CARIB,1138910.0,COL2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.3,0.0,0.0,44.7,4.0,All_Others,67594.0,2241.0,True
